,experiment,subid,rep_num,target,person,age,word,final_match
2630,adult-child,33,2,E1,child,8.0,jump,True
2631,adult-child,33,2,F1,child,8.0,run,False
2632,adult-child,33,2,G1,parent,8.0,tower,True
2633,adult-child,33,2,H1,child,8.0,give,True
2634,adult-child,33,2,I1,parent,8.0,give,True
2635,adult-child,33,2,I1,parent,8.0,bowl,True
2636,adult-child,33,2,I1,parent,8.0,give,True
2637,adult-child,33,2,I1,parent,8.0,bowl,True
2638,adult-child,33,2,K1,parent,8.0,house,False
2639,adult-child,33,2,K1,parent,8.0,get,False
2640,adult-child,33,2,K1,parent,8.0,give,False
2641,adult-child,33,3,A1,parent,8.0,run,False
2642,adult-child,33,3,B1,child,8.0,old,True
2643,adult-child,33,3,B1,child,8.0,man,True
2644,adult-child,33,3,B1,child,8.0,walk,True
2645,adult-child,33,3,D1,parent,8.0,lie,True
2646,adult-child,33,3,E1,parent,8.0,perosn,False
2647,adult-child,33,3,E1,parent,8.0,jump,True
2648,adult-child,33,3,E1,parent,8.0,air,False
2649,adult-child,33,3,F1,parent,8.0,take,False
2650,adult-child,33,3,F1,parent,8.0,big,False
2651,adult-child,33,3,F1,parent,8.0,step,False
2652,adult-child,33,3,F1,parent,8.0,walk,False
2653,adult-child,33,3,G1,child,8.0,tower,True
2654,adult-child,33,3,H1,parent,8.0,hold,False
2655,adult-child,33,3,H1,parent,8.0,bowl,True
2656,adult-child,33,3,H1,parent,8.0,robe,False
2657,adult-child,33,3,I1,child,8.0,bowl,True
2658,adult-child,33,3,I1,child,8.0,hand,False
2659,adult-child,33,3,K1,child,8.0,house,False
2660,adult-child,33,4,A1,child,8.0,leg,True
2661,adult-child,33,4,B1,parent,8.0,walk,True
2662,adult-child,33,4,B1,parent,8.0,old,True
2663,adult-child,33,4,B1,parent,8.0,man,True
2664,adult-child,33,4,C1,parent,8.0,think,True
2665,adult-child,33,4,C1,parent,8.0,crawl,True
2666,adult-child,33,4,D1,child,8.0,lie,True
2667,adult-child,33,4,E1,child,8.0,jump,True
2668,adult-child,33,4,G1,parent,8.0,tower,True
2669,adult-child,33,4,H1,child,8.0,give,True
2670,adult-child,33,4,H1,child,8.0,bowl,True
2671,adult-child,33,4,I1,parent,8.0,think,True
2672,adult-child,33,4,I1,parent,8.0,give,True
2673,adult-child,33,4,I1,parent,8.0,bowl,True
2674,adult-child,33,4,K1,parent,8.0,bend,True
2675,adult-child,34,1,A1,parent,8.0,run,True
2676,adult-child,34,1,A1,parent,8.0,left,True
2677,adult-child,34,1,B1,parent,8.0,man,False
2678,adult-child,34,1,B1,parent,8.0,walk,True
2679,adult-child,34,1,B1,parent,8.0,left,True
2680,adult-child,34,1,C1,parent,8.0,pray,False
2681,adult-child,34,1,C1,parent,8.0,diving,False
2682,adult-child,34,1,C1,parent,8.0,water,False
2683,adult-child,34,1,D1,child,8.0,car,False
2684,adult-child,34,1,E1,child,8.0,man,False
2685,adult-child,34,1,E1,child,8.0,dance,False
2686,adult-child,34,1,E1,child,8.0,right,False
2687,adult-child,34,1,E1,child,8.0,big,False
2688,adult-child,34,1,F1,parent,8.0,big,False
2689,adult-child,34,1,F1,parent,8.0,shape,False
2690,adult-child,34,1,F1,parent,8.0,include,False
2691,adult-child,34,1,G1,parent,8.0,square,False
2692,adult-child,34,1,G1,parent,8.0,big,False
2693,adult-child,34,1,G1,parent,8.0,square,False
2694,adult-child,34,1,G1,parent,8.0,triangle,False
2695,adult-child,34,1,G1,parent,8.0,square,False
2696,adult-child,34,1,H1,child,8.0,big,False
2697,adult-child,34,1,H1,child,8.0,piece,False
2698,adult-child,34,1,I1,child,8.0,hold,True
2699,adult-child,34,2,A1,child,8.0,walk,False
2700,adult-child,34,2,A1,child,8.0,left,True
2701,adult-child,34,2,B1,child,8.0,walk,True
2702,adult-child,34,2,B1,child,8.0,left,True
2703,adult-child,34,2,C1,child,8.0,kneel,True
2704,adult-child,34,2,D1,parent,8.0,boat,True
2705,adult-child,34,2,D1,parent,8.0,surround,False
2706,adult-child,34,2,D1,parent,8.0,mountain,True
2707,adult-child,34,2,E1,parent,8.0,bird,True
2708,adult-child,34,2,E1,parent,8.0,triangle,False
2709,adult-child,34,2,F1,child,8.0,triangle,True
2710,adult-child,34,2,F1,child,8.0,big,False
2711,adult-child,34,2,F1,child,8.0,shape,False
2712,adult-child,34,2,G1,child,8.0,building,False
2713,adult-child,34,2,H1,parent,8.0,hold,True
2714,adult-child,34,2,H1,parent,8.0,square,False
2715,adult-child,34,2,H1,parent,8.0,head,False
2716,adult-child,34,2,I1,parent,8.0,hold,True
2717,adult-child,34,2,I1,parent,8.0,bowl,True
2718,adult-child,34,2,K1,parent,8.0,dog,True
2719,adult-child,34,3,A1,parent,8.0,run,True
2720,adult-child,34,3,A1,parent,8.0,left,True
2721,adult-child,34,3,B1,parent,8.0,sad,True
2722,adult-child,34,3,B1,parent,8.0,walk,True
2723,adult-child,34,3,B1,parent,8.0,left,True
2724,adult-child,34,3,C1,parent,8.0,kneel,True
2725,adult-child,34,3,D1,child,8.0,rocket,False
2726,adult-child,34,3,E1,child,8.0,jump,False
2727,adult-child,34,3,E1,child,8.0,try,False
2728,adult-child,34,3,E1,child,8.0,bird,True
2729,adult-child,34,3,F1,parent,8.0,kneel,False
2730,adult-child,34,3,F1,parent,8.0,triangle,True
2731,adult-child,34,3,G1,parent,8.0,sit,True
2732,adult-child,34,3,G1,parent,8.0,kneel,False
2733,adult-child,34,3,G1,parent,8.0,square,False
2734,adult-child,34,3,H1,child,8.0,big,False
2735,adult-child,34,3,H1,child,8.0,diamond,False
2736,adult-child,34,3,I1,child,8.0,hold,True
2737,adult-child,34,3,I1,child,8.0,bowl,True
2738,adult-child,34,3,K1,child,8.0,dog,True
2739,adult-child,34,3,K1,child,8.0,arrow,True
2740,adult-child,34,3,K1,child,8.0,head,True
2741,adult-child,34,4,A1,child,8.0,run,True
2742,adult-child,34,4,A1,child,8.0,left,True
2743,adult-child,34,4,B1,child,8.0,sad,True
2744,adult-child,34,4,B1,child,8.0,walk,True
2745,adult-child,34,4,B1,child,8.0,left,True
2746,adult-child,34,4,C1,child,8.0,kneel,True
2747,adult-child,34,4,D1,parent,8.0,ocean,True
2748,adult-child,34,4,D1,parent,8.0,mountain,True
2749,adult-child,34,4,D1,parent,8.0,boat,True
2750,adult-child,34,4,E1,parent,8.0,bird,True
2751,adult-child,34,4,E1,parent,8.0,fly,True
2752,adult-child,34,4,F1,child,8.0,square,True
2753,adult-child,34,4,F1,child,8.0,head,True
2754,adult-child,34,4,F1,child,8.0,triangle,True
2755,adult-child,34,4,F1,child,8.0,foot,True
2756,adult-child,34,4,G1,child,8.0,sit,True
2757,adult-child,34,4,H1,parent,8.0,hold,True
2758,adult-child,34,4,I1,parent,8.0,hold,True
2759,adult-child,34,4,I1,parent,8.0,bowl,True
2760,adult-child,34,4,K1,parent,8.0,dog,True
2761,adult-child,34,4,K1,parent,8.0,arrow,True
2762,adult-child,34,4,K1,parent,8.0,head,True
2763,adult-child,35,1,B1,child,4.0,tired,True
2764,adult-child,35,1,C1,parent,4.0,sleep,False
2765,adult-child,35,1,D1,child,4.0,dog,False
2766,adult-child,35,1,D1,child,4.0,airplane,True
2767,adult-child,35,1,E1,parent,4.0,jump,True
2768,adult-child,35,1,E1,parent,4.0,happy,False
2769,adult-child,35,1,F1,child,4.0,bird,True
2770,adult-child,35,1,G1,child,4.0,pigeon,True
2771,adult-child,35,1,G1,child,4.0,stand,False
2772,adult-child,35,1,H1,parent,4.0,stand,False
2773,adult-child,35,1,I1,parent,4.0,waiter,False
2774,adult-child,35,1,I1,parent,4.0,hold,True
2775,adult-child,35,1,I1,parent,4.0,bowl,True
2776,adult-child,35,1,I1,parent,4.0,stand,False
2777,adult-child,35,1,I1,parent,4.0,table,False
2778,adult-child,35,1,I1,parent,4.0,hold,True
2779,adult-child,35,1,I1,parent,4.0,bowl,True
2780,adult-child,35,1,K1,child,4.0,puppy,True
2781,adult-child,35,2,A1,child,4.0,walk,False
2782,adult-child,35,2,B1,parent,4.0,walk,True
2783,adult-child,35,2,C1,child,4.0,crawl,True
2784,adult-child,35,2,D1,parent,4.0,fly,False
2785,adult-child,35,2,D1,parent,4.0,airplane,True
2786,adult-child,35,2,E1,child,4.0,fall,False
2787,adult-child,35,2,F1,parent,4.0,bird,True
2788,adult-child,35,2,F1,parent,4.0,bird,True
2789,adult-child,35,2,F1,parent,4.0,run,False
2790,adult-child,35,2,G1,parent,4.0,pigeon,True
2791,adult-child,35,2,H1,child,4.0,point,False
2792,adult-child,35,2,H1,child,4.0,way,False
2793,adult-child,35,2,I1,child,4.0,hold,True
2794,adult-child,35,2,I1,child,4.0,bowl,True
2795,adult-child,35,2,K1,parent,4.0,puppy,True
2796,adult-child,35,3,A1,parent,4.0,run,True
2797,adult-child,35,3,B1,child,4.0,tired,True
2798,adult-child,35,3,C1,parent,4.0,lie,False
2799,adult-child,35,3,C1,parent,4.0,sleep,False
2800,adult-child,35,3,D1,child,4.0,fall,False
2801,adult-child,35,3,E1,parent,4.0,jump,True
2802,adult-child,35,3,E1,parent,4.0,happy,False
2803,adult-child,35,3,F1,child,4.0,bird,True
2804,adult-child,35,3,F1,child,4.0,run,False
2805,adult-child,35,3,G1,child,4.0,pigeon,True
2806,adult-child,35,3,H1,parent,4.0,stand,False
2807,adult-child,35,3,H1,parent,4.0,hold,False
2808,adult-child,35,3,H1,parent,4.0,bowl,False
2809,adult-child,35,3,I1,parent,4.0,different,False
2810,adult-child,35,3,I1,parent,4.0,stand,False
2811,adult-child,35,3,I1,parent,4.0,hold,True
2812,adult-child,35,3,I1,parent,4.0,bowl,True
2813,adult-child,35,3,K1,child,4.0,puppy,True
2814,adult-child,35,4,A1,child,4.0,run,True
2815,adult-child,35,4,B1,parent,4.0,tired,True
2816,adult-child,35,4,B1,parent,4.0,walk,True
2817,adult-child,35,4,C1,child,4.0,crawl,True
2818,adult-child,35,4,D1,parent,4.0,airplane,True
2819,adult-child,35,4,E1,child,4.0,jump,True
2820,adult-child,35,4,F1,parent,4.0,fly,True
2821,adult-child,35,4,F1,parent,4.0,bird,True
2822,adult-child,35,4,G1,parent,4.0,pigeon,True
2823,adult-child,35,4,H1,child,4.0,read,True
2824,adult-child,35,4,H1,child,4.0,book,True
2825,adult-child,35,4,I1,child,4.0,hold,True
2826,adult-child,35,4,I1,child,4.0,bowl,True
2827,adult-child,35,4,K1,parent,4.0,puppy,True
2828,adult-child,36,1,A1,child,6.0,run,False
2829,adult-child,36,1,A1,child,6.0,jog,False
2830,adult-child,36,1,B1,child,6.0,walk,False
2831,adult-child,36,1,B1,child,6.0,lonely,False
2832,adult-child,36,1,B1,child,6.0,hold,False
2833,adult-child,36,1,B1,child,6.0,bowl,False
2834,adult-child,36,1,C1,child,6.0,foot,False
2835,adult-child,36,1,C1,child,6.0,rock,False
2836,adult-child,36,1,D1,parent,6.0,sleepy,True
2837,adult-child,36,1,D1,parent,6.0,sleepy,True
2838,adult-child,36,1,E1,parent,6.0,fall,False
2839,adult-child,36,1,F1,parent,6.0,try,False
2840,adult-child,36,1,F1,parent,6.0,catch,True
2841,adult-child,36,1,F1,parent,6.0,basketball,False
2842,adult-child,36,1,F1,parent,6.0,air,False
2843,adult-child,36,1,G1,parent,6.0,pray,True
2844,adult-child,36,1,G1,parent,6.0,knee,False
2845,adult-child,36,1,H1,parent,6.0,student,False
2846,adult-child,36,1,H1,parent,6.0,hold,False
2847,adult-child,36,1,I1,child,6.0,hold,False
2848,adult-child,36,1,I1,child,6.0,bowl,False
2849,adult-child,36,1,K1,child,6.0,hold,False
2850,adult-child,36,1,K1,child,6.0,holdi,False
2851,adult-child,36,1,K1,child,6.0,try,False
2852,adult-child,36,1,K1,child,6.0,catch,False
2853,adult-child,36,2,A1,parent,6.0,jog,False
2854,adult-child,36,2,B1,parent,6.0,walk,False
2855,adult-child,36,2,B1,parent,6.0,sad,False
2856,adult-child,36,2,B1,parent,6.0,lonely,False
2857,adult-child,36,2,C1,parent,6.0,play,False
2858,adult-child,36,2,C1,parent,6.0,soccer,False
2859,adult-child,36,2,D1,child,6.0,sleep,False
2860,adult-child,36,2,E1,child,6.0,try,False
2861,adult-child,36,2,E1,child,6.0,jump,False
2862,adult-child,36,2,E1,child,6.0,catch,True
2863,adult-child,36,2,E1,child,6.0,ball,True
2864,adult-child,36,2,F1,child,6.0,run,False
2865,adult-child,36,2,F1,child,6.0,catch,True
2866,adult-child,36,2,F1,child,6.0,ball,True
2867,adult-child,36,2,G1,child,6.0,picture,False
2868,adult-child,36,2,G1,child,6.0,knee,False
2869,adult-child,36,2,G1,child,6.0,play,False
2870,adult-child,36,2,H1,child,6.0,standing,False
2871,adult-child,36,2,H1,child,6.0,hold,False
2872,adult-child,36,2,I1,parent,6.0,deliver,False
2873,adult-child,36,2,I1,parent,6.0,package,False
2874,adult-child,36,2,K1,parent,6.0,hold,False
2875,adult-child,36,2,K1,parent,6.0,arm,False
2876,adult-child,36,3,A1,child,6.0,jog,False
2877,adult-child,36,3,A1,child,6.0,jog,False
2878,adult-child,36,3,C1,child,6.0,kick,False
2879,adult-child,36,3,C1,child,6.0,ball,False
2880,adult-child,36,3,C1,child,6.0,soccer,False
2881,adult-child,36,3,D1,parent,6.0,sleepy,True
2882,adult-child,36,3,E1,parent,6.0,say,False
2883,adult-child,36,3,F1,parent,6.0,basketball,False
2884,adult-child,36,3,F1,parent,6.0,class,False
2885,adult-child,36,3,F1,parent,6.0,ball,True
2886,adult-child,36,3,F1,parent,6.0,miss,False
2887,adult-child,36,3,G1,parent,6.0,squat,False
2888,adult-child,36,3,H1,parent,6.0,hold,False
2889,adult-child,36,3,I1,child,6.0,give,False
2890,adult-child,36,3,I1,child,6.0,bowl,False
2891,adult-child,36,3,K1,child,6.0,pledge,False
2892,adult-child,36,3,K1,child,6.0,pledge,False
2893,adult-child,36,4,A1,parent,6.0,skip,True
2894,adult-child,36,4,A1,parent,6.0,skip,True
2895,adult-child,36,4,A1,parent,6.0,skip,True
2896,adult-child,36,4,D1,child,6.0,sleepy,True
2897,adult-child,36,4,E1,child,6.0,go,True
2898,adult-child,36,4,E1,child,6.0,catch,True
2899,adult-child,36,4,E1,child,6.0,ball,True
2900,adult-child,36,4,F1,child,6.0,go,True
2901,adult-child,36,4,F1,child,6.0,catch,True
2902,adult-child,36,4,F1,child,6.0,ball,True
2903,adult-child,36,4,G1,child,6.0,go,True
2904,adult-child,36,4,G1,child,6.0,pray,True
2905,adult-child,36,4,H1,child,6.0,excuse,True
2906,adult-child,36,4,I1,parent,6.0,excuse,True
2907,adult-child,36,4,I1,parent,6.0,sir,True
2908,adult-child,36,4,K1,parent,6.0,get,True
2909,adult-child,37,1,A1,child,8.0,man,False
2910,adult-child,37,1,B1,child,8.0,man,False
2911,adult-child,37,1,B1,child,8.0,walk,True
2912,adult-child,37,1,C1,child,8.0,lay,False
2913,adult-child,37,1,D1,parent,8.0,airplane,True
2914,adult-child,37,1,E1,parent,8.0,jump,True
2915,adult-child,37,1,E1,parent,8.0,joy,False
2916,adult-child,37,1,F1,child,8.0,tall,False
2917,adult-child,37,1,F1,child,8.0,square,False
2918,adult-child,37,1,F1,child,8.0,woman,True
2919,adult-child,37,1,G1,parent,8.0,building,False
2920,adult-child,37,1,G1,parent,8.0,tall,False
2921,adult-child,37,1,H1,parent,8.0,singe,True
2922,adult-child,37,1,H1,parent,8.0,hold,False
2923,adult-child,37,2,A1,parent,8.0,woman,False
2924,adult-child,37,2,A1,parent,8.0,walk,True
2925,adult-child,37,2,B1,parent,8.0,walk,True
2926,adult-child,37,2,B1,parent,8.0,head,True
2927,adult-child,37,2,C1,parent,8.0,jump,False
2928,adult-child,37,2,C1,parent,8.0,diving,True
2929,adult-child,37,2,C1,parent,8.0,board,False
2930,adult-child,37,2,D1,child,8.0,lay,False
2931,adult-child,37,2,E1,child,8.0,man,False
2932,adult-child,37,2,E1,child,8.0,jump,True
2933,adult-child,37,2,E1,child,8.0,joy,False
2934,adult-child,37,2,F1,parent,8.0,breakdance,False
2935,adult-child,37,2,G1,child,8.0,picture,False
2936,adult-child,37,2,H1,child,8.0,woman,False
2937,adult-child,37,2,H1,child,8.0,singe,True
2938,adult-child,37,3,A1,child,8.0,airplane,False
2939,adult-child,37,3,B1,child,8.0,walk,True
2940,adult-child,37,3,B1,child,8.0,head,True
2941,adult-child,37,3,C1,child,8.0,man,False
2942,adult-child,37,3,C1,child,8.0,duck,False
2943,adult-child,37,3,C1,child,8.0,afraid,False
2944,adult-child,37,3,D1,parent,8.0,airplane,True
2945,adult-child,37,3,E1,parent,8.0,jump,True
2946,adult-child,37,3,E1,parent,8.0,joy,False
2947,adult-child,37,3,F1,child,8.0,woman,True
2948,adult-child,37,3,F1,child,8.0,run,True
2949,adult-child,37,3,F1,child,8.0,purse,True
2950,adult-child,37,3,G1,parent,8.0,seal,True
2951,adult-child,37,3,H1,parent,8.0,singe,True
2952,adult-child,37,4,A1,parent,8.0,walk,True
2953,adult-child,37,4,B1,parent,8.0,walk,True
2954,adult-child,37,4,B1,parent,8.0,head,True
2955,adult-child,37,4,D1,child,8.0,airplane,True
2956,adult-child,37,4,E1,child,8.0,jump,True
2957,adult-child,37,4,F1,parent,8.0,dab,True
2958,adult-child,37,4,F1,parent,8.0,woman,True
2959,adult-child,37,4,F1,parent,8.0,run,True
2960,adult-child,37,4,F1,parent,8.0,purse,True
2961,adult-child,37,4,G1,child,8.0,seal,True
2962,adult-child,37,4,H1,child,8.0,singe,True
2963,adult-child,38,1,A1,parent,4.0,tail,False
2964,adult-child,38,1,A1,parent,4.0,tall,False
2965,adult-child,38,1,A1,parent,4.0,leg,False
2966,adult-child,38,1,A1,parent,4.0,leg,False
2967,adult-child,38,1,A1,parent,4.0,foot,False
2968,adult-child,38,1,C1,child,4.0,small,True
2969,adult-child,38,1,C1,child,4.0,square,False
2970,adult-child,38,1,D1,parent,4.0,flat,False
2971,adult-child,38,1,D1,parent,4.0,shape,False
2972,adult-child,38,1,D1,parent,4.0,lay,False
2973,adult-child,38,1,E1,child,4.0,square,False
2974,adult-child,38,1,E1,child,4.0,leg,False
2975,adult-child,38,1,E1,child,4.0,leg,False
2976,adult-child,38,1,F1,child,4.0,stand,False
2977,adult-child,38,1,G1,parent,4.0,stand,False
2978,adult-child,38,1,G1,parent,4.0,lay,False
2979,adult-child,38,1,G1,parent,4.0,tall,False
2980,adult-child,38,1,H1,parent,4.0,diamond,False
2981,adult-child,38,1,H1,parent,4.0,know,False
2982,adult-child,38,1,H1,parent,4.0,diamond,False
2983,adult-child,38,1,I1,child,4.0,square,False
2984,adult-child,38,1,K1,child,4.0,stand,False
2985,adult-child,38,2,B1,child,4.0,tall,False
2986,adult-child,38,2,C1,parent,4.0,tall,False
2987,adult-child,38,2,C1,parent,4.0,small,True
2988,adult-child,38,2,C1,parent,4.0,kinda,False
2989,adult-child,38,2,D1,child,4.0,tall,False
2990,adult-child,38,2,E1,parent,4.0,leg,False
2991,adult-child,38,2,E1,parent,4.0,say,False
2992,adult-child,38,2,F1,parent,4.0,big,False
2993,adult-child,38,2,F1,parent,4.0,square,True
2994,adult-child,38,2,F1,parent,4.0,triang-,False
2995,adult-child,38,2,F1,parent,4.0,triangle,True
2996,adult-child,38,2,F1,parent,4.0,half,True
2997,adult-child,38,2,F1,parent,4.0,triangle,True
2998,adult-child,38,2,F1,parent,4.0,walk,False
2999,adult-child,38,2,G1,child,4.0,tall,False
3000,adult-child,38,2,H1,child,4.0,leg,False
3001,adult-child,38,2,I1,parent,4.0,big,True
3002,adult-child,38,2,I1,parent,4.0,leg,False
3003,adult-child,38,2,K1,parent,4.0,big,True
3004,adult-child,38,2,K1,parent,4.0,fat,False
3005,adult-child,38,2,K1,parent,4.0,arrow,True
3006,adult-child,38,2,K1,parent,4.0,tail,True
3007,adult-child,38,3,A1,parent,4.0,diamond,False
3008,adult-child,38,3,A1,parent,4.0,very-,False
3009,adult-child,38,3,A1,parent,4.0,tall,False
3010,adult-child,38,3,A1,parent,4.0,diamond,False
3011,adult-child,38,3,B1,parent,4.0,big,False
3012,adult-child,38,3,B1,parent,4.0,fat,False
3013,adult-child,38,3,B1,parent,4.0,arrow,False
3014,adult-child,38,3,B1,parent,4.0,small,False
3015,adult-child,38,3,B1,parent,4.0,square,True
3016,adult-child,38,3,B1,parent,4.0,head,False
3017,adult-child,38,3,C1,child,4.0,lay,False
3018,adult-child,38,3,D1,parent,4.0,lay,False
3019,adult-child,38,3,E1,child,4.0,diamond,True
3020,adult-child,38,3,F1,child,4.0,flat,False
3021,adult-child,38,3,G1,parent,4.0,square,False
3022,adult-child,38,3,H1,parent,4.0,big,False
3023,adult-child,38,3,H1,parent,4.0,big,False
3024,adult-child,38,3,H1,parent,4.0,diamond,False
3025,adult-child,38,3,I1,child,4.0,flat,False
3026,adult-child,38,3,K1,child,4.0,arrow,True
3027,adult-child,38,4,B1,child,4.0,square,True
3028,adult-child,38,4,B1,child,4.0,stand,True
3029,adult-child,38,4,C1,parent,4.0,small,True
3030,adult-child,38,4,C1,parent,4.0,stand,True
3031,adult-child,38,4,E1,parent,4.0,big,True
3032,adult-child,38,4,E1,parent,4.0,big,True
3033,adult-child,38,4,E1,parent,4.0,diamond,True
3034,adult-child,38,4,F1,parent,4.0,square,True
3035,adult-child,38,4,F1,parent,4.0,half,True
3036,adult-child,38,4,F1,parent,4.0,triangle,True
3037,adult-child,38,4,F1,parent,4.0,square,True
3038,adult-child,38,4,F1,parent,4.0,half,True
3039,adult-child,38,4,F1,parent,4.0,triangle,True
3040,adult-child,38,4,H1,child,4.0,lay,True
3041,adult-child,38,4,I1,parent,4.0,stand,True
3042,adult-child,38,4,I1,parent,4.0,big,True
3043,adult-child,38,4,I1,parent,4.0,diamond,True
3044,adult-child,38,4,I1,parent,4.0,head,True
3045,adult-child,38,4,I1,parent,4.0,half,True
3046,adult-child,38,4,I1,parent,4.0,triangle,True
3047,adult-child,38,4,I1,parent,4.0,hand,True
3048,adult-child,38,4,K1,parent,4.0,big,True
3049,adult-child,38,4,K1,parent,4.0,arrow,True
3050,adult-child,38,4,K1,parent,4.0,big,True
3051,adult-child,38,4,K1,parent,4.0,arrow,True
3052,adult-child,38,4,K1,parent,4.0,tail,True
3053,adult-child,39,1,A1,child,6.0,stand,False
3054,adult-child,39,1,A1,child,6.0,leg,True
3055,adult-child,39,1,B1,parent,6.0,man,False
3056,adult-child,39,1,B1,parent,6.0,stand,False
3057,adult-child,39,1,B1,parent,6.0,walk,True
3058,adult-child,39,1,B1,parent,6.0,head,True
3059,adult-child,39,1,B1,parent,6.0,tilt,False
3060,adult-child,39,1,C1,child,6.0,crouch,True
3061,adult-child,39,1,D1,parent,6.0,lay,False
3062,adult-child,39,1,E1,parent,6.0,jump,True
3063,adult-child,39,1,E1,parent,6.0,air,False
3064,adult-child,39,1,E1,parent,6.0,excited,False
3065,adult-child,39,1,F1,parent,6.0,shape,False
3066,adult-child,39,1,F1,parent,6.0,want,False
3067,adult-child,39,1,F1,parent,6.0,click,False
