experiment,subid,target,final_round_person,age,earlier_rep,later_rep,word,match
adult-child,7,D1,child,6.0,2,4,read,True
adult-child,7,D1,child,6.0,3,4,read,True
adult-child,7,E1,parent,6.0,1,4,joy,False
adult-child,7,E1,parent,6.0,2,4,joy,True
adult-child,7,E1,parent,6.0,3,4,joy,False
adult-child,7,E1,parent,6.0,1,4,jump,True
adult-child,7,E1,parent,6.0,2,4,jump,True
adult-child,7,E1,parent,6.0,3,4,jump,True
adult-child,7,G1,child,6.0,1,4,chair,True
adult-child,7,G1,child,6.0,2,4,chair,False
adult-child,7,G1,child,6.0,3,4,chair,True
adult-child,7,G1,child,6.0,1,4,sit,True
adult-child,7,G1,child,6.0,2,4,sit,True
adult-child,7,G1,child,6.0,3,4,sit,True
adult-child,7,H1,child,6.0,1,4,bowl,False
adult-child,7,H1,child,6.0,2,4,bowl,False
adult-child,7,H1,child,6.0,3,4,bowl,True
adult-child,7,H1,child,6.0,1,4,hold,True
adult-child,7,H1,child,6.0,2,4,hold,True
adult-child,7,H1,child,6.0,3,4,hold,True
adult-child,7,K1,parent,6.0,1,4,bit,False
adult-child,7,K1,parent,6.0,2,4,bit,True
adult-child,7,K1,parent,6.0,3,4,bit,False
adult-child,7,K1,parent,6.0,1,4,get,False
adult-child,7,K1,parent,6.0,2,4,get,False
adult-child,7,K1,parent,6.0,3,4,get,False
adult-child,7,K1,parent,6.0,1,4,lean,True
adult-child,7,K1,parent,6.0,2,4,lean,False
adult-child,7,K1,parent,6.0,3,4,lean,True
adult-child,7,K1,parent,6.0,1,4,triangle,False
adult-child,7,K1,parent,6.0,2,4,triangle,False
adult-child,7,K1,parent,6.0,3,4,triangle,False
adult-child,7,K1,parent,6.0,1,4,tush,False
adult-child,7,K1,parent,6.0,2,4,tush,False
adult-child,7,K1,parent,6.0,3,4,tush,False
adult-child,9,A1,parent,6.0,1,2,skip,False
adult-child,9,B1,child,6.0,1,2,day,False
adult-child,9,B1,child,6.0,1,2,sad,False
adult-child,9,B1,child,6.0,1,2,walk,True
adult-child,9,C1,child,6.0,1,2,kneel,True
adult-child,9,C1,child,6.0,1,2,pray,True
adult-child,9,D1,child,6.0,1,2,cart,False
adult-child,9,D1,child,6.0,1,2,jet,False
adult-child,9,D1,child,6.0,1,2,little,False
adult-child,9,E1,child,6.0,1,2,fly,True
adult-child,9,E1,child,6.0,1,2,jet,True
adult-child,9,F1,child,6.0,1,2,run,True
adult-child,9,F1,child,6.0,1,2,shark,False
adult-child,9,G1,parent,6.0,1,2,dress,True
adult-child,9,G1,parent,6.0,1,2,sit,True
adult-child,9,H1,parent,6.0,1,2,stand,False
adult-child,9,H1,parent,6.0,1,2,tray,True
adult-child,9,I1,parent,6.0,1,2,bend,False
adult-child,9,I1,parent,6.0,1,2,offer,True
adult-child,9,I1,parent,6.0,1,2,tray,False
adult-child,9,K1,parent,6.0,1,2,butt,False
adult-child,9,K1,parent,6.0,1,2,lean,True
adult-child,9,K1,parent,6.0,1,2,offer,False
adult-child,9,K1,parent,6.0,1,2,stick,False
adult-child,9,A1,child,6.0,1,3,skip,False
adult-child,9,A1,child,6.0,2,3,skip,True
adult-child,9,B1,parent,6.0,1,3,day,False
adult-child,9,B1,parent,6.0,2,3,day,True
adult-child,9,B1,parent,6.0,1,3,sad,False
adult-child,9,B1,parent,6.0,2,3,sad,True
adult-child,9,C1,parent,6.0,1,3,kneel,True
adult-child,9,C1,parent,6.0,2,3,kneel,True
adult-child,9,C1,parent,6.0,1,3,pray,True
adult-child,9,C1,parent,6.0,2,3,pray,True
adult-child,9,D1,parent,6.0,1,3,jet,False
adult-child,9,D1,parent,6.0,2,3,jet,True
adult-child,9,D1,parent,6.0,1,3,ride,False
adult-child,9,D1,parent,6.0,2,3,ride,False
adult-child,9,E1,parent,6.0,1,3,cliff,False
adult-child,9,E1,parent,6.0,2,3,cliff,False
adult-child,9,E1,parent,6.0,1,3,day,False
adult-child,9,E1,parent,6.0,2,3,day,False
adult-child,9,E1,parent,6.0,1,3,good,True
adult-child,9,E1,parent,6.0,2,3,good,False
adult-child,9,E1,parent,6.0,1,3,jump,False
adult-child,9,E1,parent,6.0,2,3,jump,False
adult-child,9,E1,parent,6.0,1,3,skydiving,False
adult-child,9,E1,parent,6.0,2,3,skydiving,False
adult-child,9,F1,parent,6.0,1,3,run,True
adult-child,9,F1,parent,6.0,2,3,run,True
adult-child,9,F1,parent,6.0,1,3,shark,False
adult-child,9,F1,parent,6.0,2,3,shark,True
adult-child,9,G1,child,6.0,1,3,dress,True
adult-child,9,G1,child,6.0,2,3,dress,True
adult-child,9,G1,child,6.0,1,3,sit,True
adult-child,9,G1,child,6.0,2,3,sit,True
adult-child,9,H1,child,6.0,1,3,offer,False
adult-child,9,H1,child,6.0,2,3,offer,False
adult-child,9,H1,child,6.0,1,3,tray,True
adult-child,9,H1,child,6.0,2,3,tray,True
adult-child,9,I1,child,6.0,1,3,offer,True
adult-child,9,I1,child,6.0,2,3,offer,True
adult-child,9,K1,child,6.0,1,3,dog,True
adult-child,9,K1,child,6.0,2,3,dog,False
adult-child,9,K1,child,6.0,1,3,offer,False
adult-child,9,K1,child,6.0,2,3,offer,True
adult-child,9,A1,parent,6.0,1,4,run,False
adult-child,9,A1,parent,6.0,2,4,run,False
adult-child,9,A1,parent,6.0,3,4,run,False
adult-child,9,A1,parent,6.0,1,4,walk,False
adult-child,9,A1,parent,6.0,2,4,walk,False
adult-child,9,A1,parent,6.0,3,4,walk,False
adult-child,9,B1,child,6.0,1,4,day,False
adult-child,9,B1,child,6.0,2,4,day,True
adult-child,9,B1,child,6.0,3,4,day,True
adult-child,9,B1,child,6.0,1,4,sad,False
adult-child,9,B1,child,6.0,2,4,sad,True
adult-child,9,B1,child,6.0,3,4,sad,True
adult-child,9,C1,child,6.0,1,4,pray,True
adult-child,9,C1,child,6.0,2,4,pray,True
adult-child,9,C1,child,6.0,3,4,pray,True
adult-child,9,D1,child,6.0,1,4,fly,False
adult-child,9,D1,child,6.0,2,4,fly,False
adult-child,9,D1,child,6.0,3,4,fly,False
adult-child,9,D1,child,6.0,1,4,jet,False
adult-child,9,D1,child,6.0,2,4,jet,True
adult-child,9,D1,child,6.0,3,4,jet,True
adult-child,9,E1,child,6.0,1,4,cliff,False
adult-child,9,E1,child,6.0,2,4,cliff,False
adult-child,9,E1,child,6.0,3,4,cliff,True
adult-child,9,E1,child,6.0,1,4,skydive,False
adult-child,9,E1,child,6.0,2,4,skydive,False
adult-child,9,E1,child,6.0,3,4,skydive,False
adult-child,9,F1,child,6.0,1,4,scary,False
adult-child,9,F1,child,6.0,2,4,scary,False
adult-child,9,F1,child,6.0,3,4,scary,False
adult-child,9,F1,child,6.0,1,4,see,False
adult-child,9,F1,child,6.0,2,4,see,False
adult-child,9,F1,child,6.0,3,4,see,False
adult-child,9,G1,parent,6.0,1,4,dress,True
adult-child,9,G1,parent,6.0,2,4,dress,True
adult-child,9,G1,parent,6.0,3,4,dress,True
adult-child,9,G1,parent,6.0,1,4,sit,True
adult-child,9,G1,parent,6.0,2,4,sit,True
adult-child,9,G1,parent,6.0,3,4,sit,True
adult-child,9,H1,parent,6.0,1,4,hat,False
adult-child,9,H1,parent,6.0,2,4,hat,False
adult-child,9,H1,parent,6.0,3,4,hat,False
adult-child,9,H1,parent,6.0,1,4,offer,False
adult-child,9,H1,parent,6.0,2,4,offer,False
adult-child,9,H1,parent,6.0,3,4,offer,True
adult-child,9,H1,parent,6.0,1,4,pointy,False
adult-child,9,H1,parent,6.0,2,4,pointy,False
adult-child,9,H1,parent,6.0,3,4,pointy,False
adult-child,9,I1,parent,6.0,1,4,offer,True
adult-child,9,I1,parent,6.0,2,4,offer,True
adult-child,9,I1,parent,6.0,3,4,offer,True
adult-child,9,K1,parent,6.0,1,4,dog,True
adult-child,9,K1,parent,6.0,2,4,dog,False
adult-child,9,K1,parent,6.0,3,4,dog,True
adult-child,9,K1,parent,6.0,1,4,offer,False
adult-child,9,K1,parent,6.0,2,4,offer,True
adult-child,9,K1,parent,6.0,3,4,offer,True
adult-child,9,K1,parent,6.0,1,4,tray,False
adult-child,9,K1,parent,6.0,2,4,tray,False
adult-child,9,K1,parent,6.0,3,4,tray,False
adult-child,10,A1,parent,8.0,1,2,run,True
adult-child,10,B1,child,8.0,1,2,head,False
adult-child,10,B1,child,8.0,1,2,walk,True
adult-child,10,C1,parent,8.0,1,2,kneel,False
adult-child,10,C1,parent,8.0,1,2,prayer,False
adult-child,10,D1,child,8.0,1,2,mom,False
adult-child,10,D1,child,8.0,1,2,yoga,False
adult-child,10,E1,child,8.0,1,2,jump,True
adult-child,10,G1,child,8.0,1,2,sit,True
adult-child,10,H1,parent,8.0,1,2,bowl,False
adult-child,10,H1,parent,8.0,1,2,close,False
adult-child,10,H1,parent,8.0,1,2,hold,False
adult-child,10,I1,parent,8.0,1,2,bowl,True
adult-child,10,I1,parent,8.0,1,2,hold,False
adult-child,10,K1,child,8.0,1,2,butt,False
adult-child,10,K1,child,8.0,1,2,stick,True
adult-child,10,A1,child,8.0,1,3,lay,False
adult-child,10,A1,child,8.0,2,3,lay,False
adult-child,10,B1,parent,8.0,1,3,head,False
adult-child,10,B1,parent,8.0,2,3,head,True
adult-child,10,B1,parent,8.0,1,3,walk,True
adult-child,10,B1,parent,8.0,2,3,walk,True
adult-child,10,C1,child,8.0,1,3,good,False
adult-child,10,C1,child,8.0,2,3,good,False
adult-child,10,D1,parent,8.0,1,3,air,True
adult-child,10,D1,parent,8.0,2,3,air,False
adult-child,10,D1,parent,8.0,1,3,lay,True
adult-child,10,D1,parent,8.0,2,3,lay,False
adult-child,10,D1,parent,8.0,1,3,leg,True
adult-child,10,D1,parent,8.0,2,3,leg,False
adult-child,10,E1,parent,8.0,1,3,jump,True
adult-child,10,E1,parent,8.0,2,3,jump,True
adult-child,10,G1,parent,8.0,1,3,chair,True
adult-child,10,G1,parent,8.0,2,3,chair,False
adult-child,10,G1,parent,8.0,1,3,sit,True
adult-child,10,G1,parent,8.0,2,3,sit,True
adult-child,10,H1,child,8.0,1,3,bowl,False
adult-child,10,H1,child,8.0,2,3,bowl,True
adult-child,10,H1,child,8.0,1,3,hold,False
adult-child,10,H1,child,8.0,2,3,hold,True
adult-child,10,H1,child,8.0,1,3,sit,True
adult-child,10,H1,child,8.0,2,3,sit,False
adult-child,10,H1,child,8.0,1,3,soup,False
adult-child,10,H1,child,8.0,2,3,soup,False
adult-child,10,I1,child,8.0,1,3,foot,False
adult-child,10,I1,child,8.0,2,3,foot,False
adult-child,10,I1,child,8.0,1,3,head,False
adult-child,10,I1,child,8.0,2,3,head,False
adult-child,10,I1,child,8.0,1,3,hold,False
adult-child,10,I1,child,8.0,2,3,hold,True
adult-child,10,I1,child,8.0,1,3,square,False
adult-child,10,I1,child,8.0,2,3,square,False
adult-child,10,I1,child,8.0,1,3,triangle,False
adult-child,10,I1,child,8.0,2,3,triangle,False
adult-child,10,K1,parent,8.0,1,3,butt,False
adult-child,10,K1,parent,8.0,2,3,butt,True
adult-child,10,K1,parent,8.0,1,3,stick,True
adult-child,10,K1,parent,8.0,2,3,stick,True
adult-child,10,A1,parent,8.0,1,4,run,True
adult-child,10,A1,parent,8.0,2,4,run,True
adult-child,10,A1,parent,8.0,3,4,run,False
adult-child,10,B1,child,8.0,1,4,walk,True
adult-child,10,B1,child,8.0,2,4,walk,True
adult-child,10,B1,child,8.0,3,4,walk,True
adult-child,10,C1,parent,8.0,1,4,lay,False
adult-child,10,C1,parent,8.0,2,4,lay,False
adult-child,10,C1,parent,8.0,3,4,lay,False
adult-child,10,C1,parent,8.0,1,4,prayer,False
adult-child,10,C1,parent,8.0,2,4,prayer,True
adult-child,10,C1,parent,8.0,3,4,prayer,False
adult-child,10,D1,child,8.0,1,4,leg,True
adult-child,10,D1,child,8.0,2,4,leg,False
adult-child,10,D1,child,8.0,3,4,leg,True
adult-child,10,E1,child,8.0,1,4,wee,False
adult-child,10,E1,child,8.0,2,4,wee,False
adult-child,10,E1,child,8.0,3,4,wee,False
adult-child,10,F1,parent,8.0,1,4,dab,False
adult-child,10,F1,parent,8.0,2,4,dab,False
adult-child,10,F1,parent,8.0,3,4,dab,False
adult-child,10,G1,child,8.0,1,4,sit,True
adult-child,10,G1,child,8.0,2,4,sit,True
adult-child,10,G1,child,8.0,3,4,sit,True
adult-child,10,H1,parent,8.0,1,4,bowl,False
adult-child,10,H1,parent,8.0,2,4,bowl,True
adult-child,10,H1,parent,8.0,3,4,bowl,True
adult-child,10,H1,parent,8.0,1,4,hold,False
adult-child,10,H1,parent,8.0,2,4,hold,True
adult-child,10,H1,parent,8.0,3,4,hold,True
adult-child,10,H1,parent,8.0,1,4,soup,False
adult-child,10,H1,parent,8.0,2,4,soup,False
adult-child,10,H1,parent,8.0,3,4,soup,True
adult-child,10,I1,parent,8.0,1,4,bowl,True
adult-child,10,I1,parent,8.0,2,4,bowl,True
adult-child,10,I1,parent,8.0,3,4,bowl,False
adult-child,10,I1,parent,8.0,1,4,hold,False
adult-child,10,I1,parent,8.0,2,4,hold,True
adult-child,10,I1,parent,8.0,3,4,hold,True
adult-child,10,I1,parent,8.0,1,4,soup,False
adult-child,10,I1,parent,8.0,2,4,soup,False
adult-child,10,I1,parent,8.0,3,4,soup,False
adult-child,10,K1,child,8.0,1,4,butt,False
adult-child,10,K1,child,8.0,2,4,butt,True
adult-child,10,K1,child,8.0,3,4,butt,True
adult-child,10,K1,child,8.0,1,4,stick,True
adult-child,10,K1,child,8.0,2,4,stick,True
adult-child,10,K1,child,8.0,3,4,stick,True
adult-child,11,A1,child,4.0,1,2,diamond,False
adult-child,11,A1,child,4.0,1,2,get,True
adult-child,11,A1,child,4.0,1,2,head,False
adult-child,11,A1,child,4.0,1,2,lot,False
adult-child,11,A1,child,4.0,1,2,triangle,True
adult-child,11,B1,parent,4.0,1,2,get,False
adult-child,11,B1,parent,4.0,1,2,head,False
adult-child,11,B1,parent,4.0,1,2,man,False
adult-child,11,B1,parent,4.0,1,2,sad,False
adult-child,11,B1,parent,4.0,1,2,walk,True
adult-child,11,C1,parent,4.0,1,2,crawl,True
adult-child,11,C1,parent,4.0,1,2,get,False
adult-child,11,C1,parent,4.0,1,2,man,False
adult-child,11,D1,child,4.0,1,2,mountain,False
adult-child,11,E1,parent,4.0,1,2,air,False
adult-child,11,E1,parent,4.0,1,2,get,False
adult-child,11,E1,parent,4.0,1,2,hand,False
adult-child,11,E1,parent,4.0,1,2,jump,False
adult-child,11,F1,child,4.0,1,2,air,True
adult-child,11,F1,child,4.0,1,2,get,True
adult-child,11,F1,child,4.0,1,2,hand,False
adult-child,11,F1,child,4.0,1,2,run,True
adult-child,11,F1,child,4.0,1,2,wide,False
adult-child,11,G1,child,4.0,1,2,diamond,False
adult-child,11,G1,child,4.0,1,2,get,True
adult-child,11,G1,child,4.0,1,2,little,False
adult-child,11,G1,child,4.0,1,2,lot,False
adult-child,11,G1,child,4.0,1,2,middle,False
adult-child,11,G1,child,4.0,1,2,triangle,False
adult-child,11,H1,parent,4.0,1,2,get,False
adult-child,11,H1,parent,4.0,1,2,stand,False
adult-child,11,I1,parent,4.0,1,2,get,True
adult-child,11,I1,parent,4.0,1,2,hold,True
adult-child,11,I1,parent,4.0,1,2,triangle,True
adult-child,11,K1,child,4.0,1,2,doggy,True
adult-child,11,K1,child,4.0,1,2,standing,True
adult-child,11,A1,parent,4.0,1,3,get,True
adult-child,11,A1,parent,4.0,2,3,get,True
adult-child,11,A1,parent,4.0,1,3,run,False
adult-child,11,A1,parent,4.0,2,3,run,False
adult-child,11,B1,child,4.0,1,3,get,False
adult-child,11,B1,child,4.0,2,3,get,True
adult-child,11,B1,child,4.0,1,3,man,False
adult-child,11,B1,child,4.0,2,3,man,True
adult-child,11,B1,child,4.0,1,3,sad,False
adult-child,11,B1,child,4.0,2,3,sad,True
adult-child,11,B1,child,4.0,1,3,walk,True
adult-child,11,B1,child,4.0,2,3,walk,True
adult-child,11,C1,child,4.0,1,3,crawl,True
adult-child,11,C1,child,4.0,2,3,crawl,True
adult-child,11,D1,parent,4.0,1,3,boat,False
adult-child,11,D1,parent,4.0,2,3,boat,False
adult-child,11,D1,parent,4.0,1,3,flat,False
adult-child,11,D1,parent,4.0,2,3,flat,False
adult-child,11,D1,parent,4.0,1,3,get,False
adult-child,11,D1,parent,4.0,2,3,get,False
adult-child,11,F1,parent,4.0,1,3,get,True
adult-child,11,F1,parent,4.0,2,3,get,True
adult-child,11,F1,parent,4.0,1,3,run,True
adult-child,11,F1,parent,4.0,2,3,run,True
adult-child,11,F1,parent,4.0,1,3,wide,False
adult-child,11,F1,parent,4.0,2,3,wide,True
adult-child,11,G1,parent,4.0,1,3,get,True
adult-child,11,G1,parent,4.0,2,3,get,True
adult-child,11,G1,parent,4.0,1,3,man,False
adult-child,11,G1,parent,4.0,2,3,man,False
adult-child,11,G1,parent,4.0,1,3,sit,True
adult-child,11,G1,parent,4.0,2,3,sit,False
adult-child,11,I1,child,4.0,1,3,hold,True
adult-child,11,I1,child,4.0,2,3,hold,True
adult-child,11,K1,parent,4.0,1,3,doggy,True
adult-child,11,K1,parent,4.0,2,3,doggy,True
adult-child,11,K1,parent,4.0,1,3,get,True
adult-child,11,K1,parent,4.0,2,3,get,False
adult-child,11,K1,parent,4.0,1,3,stand,False
adult-child,11,K1,parent,4.0,2,3,stand,False
adult-child,11,A1,child,4.0,1,4,triangle,True
adult-child,11,A1,child,4.0,2,4,triangle,True
adult-child,11,A1,child,4.0,3,4,triangle,False
adult-child,11,B1,parent,4.0,1,4,get,False
adult-child,11,B1,parent,4.0,2,4,get,True
adult-child,11,B1,parent,4.0,3,4,get,True
adult-child,11,B1,parent,4.0,1,4,man,False
adult-child,11,B1,parent,4.0,2,4,man,True
adult-child,11,B1,parent,4.0,3,4,man,True
adult-child,11,B1,parent,4.0,1,4,sad,False
adult-child,11,B1,parent,4.0,2,4,sad,True
adult-child,11,B1,parent,4.0,3,4,sad,True
adult-child,11,B1,parent,4.0,1,4,walk,True
adult-child,11,B1,parent,4.0,2,4,walk,True
adult-child,11,B1,parent,4.0,3,4,walk,True
adult-child,11,C1,parent,4.0,1,4,crawl,True
adult-child,11,C1,parent,4.0,2,4,crawl,True
adult-child,11,C1,parent,4.0,3,4,crawl,True
adult-child,11,C1,parent,4.0,1,4,get,False
adult-child,11,C1,parent,4.0,2,4,get,True
adult-child,11,C1,parent,4.0,3,4,get,False
adult-child,11,D1,child,4.0,1,4,boat,False
adult-child,11,D1,child,4.0,2,4,boat,False
adult-child,11,D1,child,4.0,3,4,boat,True
adult-child,11,E1,parent,4.0,1,4,get,False
adult-child,11,E1,parent,4.0,2,4,get,True
adult-child,11,E1,parent,4.0,3,4,get,False
adult-child,11,E1,parent,4.0,1,4,jump,False
adult-child,11,E1,parent,4.0,2,4,jump,True
adult-child,11,E1,parent,4.0,3,4,jump,False
adult-child,11,F1,child,4.0,1,4,get,True
adult-child,11,F1,child,4.0,2,4,get,True
adult-child,11,F1,child,4.0,3,4,get,True
adult-child,11,F1,child,4.0,1,4,run,True
adult-child,11,F1,child,4.0,2,4,run,True
adult-child,11,F1,child,4.0,3,4,run,True
adult-child,11,G1,child,4.0,1,4,diamond,False
adult-child,11,G1,child,4.0,2,4,diamond,True
adult-child,11,G1,child,4.0,3,4,diamond,False
adult-child,11,G1,child,4.0,1,4,triangle,False
adult-child,11,G1,child,4.0,2,4,triangle,True
adult-child,11,G1,child,4.0,3,4,triangle,False
adult-child,11,H1,parent,4.0,1,4,crawl,False
adult-child,11,H1,parent,4.0,2,4,crawl,False
adult-child,11,H1,parent,4.0,3,4,crawl,False
adult-child,11,H1,parent,4.0,1,4,get,False
adult-child,11,H1,parent,4.0,2,4,get,True
adult-child,11,H1,parent,4.0,3,4,get,False
adult-child,11,H1,parent,4.0,1,4,man,False
adult-child,11,H1,parent,4.0,2,4,man,False
adult-child,11,H1,parent,4.0,3,4,man,False
adult-child,11,K1,child,4.0,1,4,dog,False
adult-child,11,K1,child,4.0,2,4,dog,False
adult-child,11,K1,child,4.0,3,4,dog,False
adult-child,11,K1,child,4.0,1,4,stand,False
adult-child,11,K1,child,4.0,2,4,stand,False
adult-child,11,K1,child,4.0,3,4,stand,True
adult-child,12,A1,child,6.0,1,2,man,True
adult-child,12,A1,child,6.0,1,2,walk,True
adult-child,12,A1,child,6.0,1,2,way,True
adult-child,12,B1,parent,6.0,1,2,man,True
adult-child,12,B1,parent,6.0,1,2,walk,True
adult-child,12,B1,parent,6.0,1,2,way,False
adult-child,12,C1,child,6.0,1,2,bend,True
adult-child,12,C1,child,6.0,1,2,man,True
adult-child,12,D1,child,6.0,1,2,lay,True
adult-child,12,D1,child,6.0,1,2,man,True
adult-child,12,E1,parent,6.0,1,2,air,False
adult-child,12,E1,parent,6.0,1,2,get,False
adult-child,12,E1,parent,6.0,1,2,jump,False
adult-child,12,E1,parent,6.0,1,2,man,True
adult-child,12,F1,child,6.0,1,2,man,True
adult-child,12,F1,child,6.0,1,2,walk,False
adult-child,12,G1,parent,6.0,1,2,get,False
adult-child,12,G1,parent,6.0,1,2,man,True
adult-child,12,G1,parent,6.0,1,2,sit,False
adult-child,12,H1,child,6.0,1,2,man,True
adult-child,12,H1,child,6.0,1,2,point,True
adult-child,12,I1,parent,6.0,1,2,get,False
adult-child,12,I1,parent,6.0,1,2,man,True
adult-child,12,I1,parent,6.0,1,2,triangle,True
adult-child,12,K1,parent,6.0,1,2,bend,True
adult-child,12,K1,parent,6.0,1,2,man,True
adult-child,12,A1,parent,6.0,1,3,get,False
adult-child,12,A1,parent,6.0,2,3,get,False
adult-child,12,A1,parent,6.0,1,3,man,True
adult-child,12,A1,parent,6.0,2,3,man,True
adult-child,12,A1,parent,6.0,1,3,walk,True
adult-child,12,A1,parent,6.0,2,3,walk,True
adult-child,12,B1,child,6.0,1,3,hold,False
adult-child,12,B1,child,6.0,2,3,hold,False
adult-child,12,B1,child,6.0,1,3,man,True
adult-child,12,B1,child,6.0,2,3,man,True
adult-child,12,B1,child,6.0,1,3,triangle,False
adult-child,12,B1,child,6.0,2,3,triangle,False
adult-child,12,C1,parent,6.0,1,3,bend,True
adult-child,12,C1,parent,6.0,2,3,bend,True
adult-child,12,C1,parent,6.0,1,3,dog,False
adult-child,12,C1,parent,6.0,2,3,dog,False
adult-child,12,C1,parent,6.0,1,3,get,False
adult-child,12,C1,parent,6.0,2,3,get,False
adult-child,12,C1,parent,6.0,1,3,thing,False
adult-child,12,C1,parent,6.0,2,3,thing,False
adult-child,12,D1,parent,6.0,1,3,get,False
adult-child,12,D1,parent,6.0,2,3,get,False
adult-child,12,D1,parent,6.0,1,3,lay,True
adult-child,12,D1,parent,6.0,2,3,lay,True
adult-child,12,D1,parent,6.0,1,3,man,True
adult-child,12,D1,parent,6.0,2,3,man,True
adult-child,12,E1,child,6.0,1,3,get,False
adult-child,12,E1,child,6.0,2,3,get,True
adult-child,12,E1,child,6.0,1,3,jump,False
adult-child,12,E1,child,6.0,2,3,jump,True
adult-child,12,E1,child,6.0,1,3,man,True
adult-child,12,E1,child,6.0,2,3,man,True
adult-child,12,F1,parent,6.0,1,3,man,True
adult-child,12,F1,parent,6.0,2,3,man,True
adult-child,12,F1,parent,6.0,1,3,point,True
adult-child,12,F1,parent,6.0,2,3,point,False
adult-child,12,F1,parent,6.0,1,3,sky,True
adult-child,12,F1,parent,6.0,2,3,sky,False
adult-child,12,G1,child,6.0,1,3,man,True
adult-child,12,G1,child,6.0,2,3,man,True
adult-child,12,G1,child,6.0,1,3,point,False
adult-child,12,G1,child,6.0,2,3,point,False
adult-child,12,G1,child,6.0,1,3,sit,False
adult-child,12,G1,child,6.0,2,3,sit,True
adult-child,12,H1,parent,6.0,1,3,man,True
adult-child,12,H1,parent,6.0,2,3,man,True
adult-child,12,H1,parent,6.0,1,3,point,True
adult-child,12,H1,parent,6.0,2,3,point,True
adult-child,12,H1,parent,6.0,1,3,way,True
adult-child,12,H1,parent,6.0,2,3,way,False
adult-child,12,I1,child,6.0,1,3,hold,True
adult-child,12,I1,child,6.0,2,3,hold,False
adult-child,12,I1,child,6.0,1,3,man,True
adult-child,12,I1,child,6.0,2,3,man,True
adult-child,12,I1,child,6.0,1,3,triangle,True
adult-child,12,I1,child,6.0,2,3,triangle,True
adult-child,12,K1,child,6.0,1,3,lay,False
adult-child,12,K1,child,6.0,2,3,lay,False
adult-child,12,K1,child,6.0,1,3,man,True
adult-child,12,K1,child,6.0,2,3,man,True
adult-child,12,A1,child,6.0,1,4,big,False
adult-child,12,A1,child,6.0,2,4,big,False
adult-child,12,A1,child,6.0,3,4,big,False
adult-child,12,A1,child,6.0,1,4,man,True
adult-child,12,A1,child,6.0,2,4,man,True
adult-child,12,A1,child,6.0,3,4,man,True
adult-child,12,B1,parent,6.0,1,4,ground,False
adult-child,12,B1,parent,6.0,2,4,ground,False
adult-child,12,B1,parent,6.0,3,4,ground,False
adult-child,12,B1,parent,6.0,1,4,man,True
adult-child,12,B1,parent,6.0,2,4,man,True
adult-child,12,B1,parent,6.0,3,4,man,True
adult-child,12,C1,child,6.0,1,4,dog,False
