"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
63,4786,39,"html-slider-response",17,96986,"0.0-2.0-0.15","H1","Z1","H1 Z1"
63,3280,47,"html-slider-response",18,100372,"0.0-2.0-0.16","T1","W1","T1 W1"
63,3464,35,"html-slider-response",19,103943,"0.0-2.0-0.17","F1","X1","F1 X1"
63,3143,12,"html-slider-response",20,107191,"0.0-2.0-0.18","B1","Y1","B1 Y1"
63,6282,60,"html-slider-response",21,113578,"0.0-2.0-0.19","O1","U1","O1 U1"
63,6925,13,"html-slider-response",22,120611,"0.0-2.0-0.20","P1","R1","P1 R1"
63,7279,49,"html-slider-response",23,127994,"0.0-2.0-0.21","K1","X1","K1 X1"
63,3752,32,"html-slider-response",24,131852,"0.0-2.0-0.22","F1","S1","F1 S1"
63,2803,29,"html-slider-response",25,134760,"0.0-2.0-0.23","H1","J1","H1 J1"
63,4550,54,"html-slider-response",26,139416,"0.0-2.0-0.24","N1","O1","N1 O1"
63,3442,5,"html-slider-response",27,142962,"0.0-2.0-0.25","A2","H1","A2 H1"
63,3695,54,"html-slider-response",28,146764,"0.0-2.0-0.26","J1","O1","J1 O1"
64,7585,64,"html-slider-response",2,25998,"0.0-2.0-0.0","A1","X1","A1 X1"
64,5129,22,"html-slider-response",3,31247,"0.0-2.0-0.1","L1","X1","L1 X1"
64,5114,11,"html-slider-response",4,36477,"0.0-2.0-0.2","A1","J1","A1 J1"
64,4992,86,"html-slider-response",5,41589,"0.0-2.0-0.3","B2","T1","B2 T1"
64,4935,16,"html-slider-response",6,46634,"0.0-2.0-0.4","C2","P1","C2 P1"
64,4745,63,"html-slider-response",7,51493,"0.0-2.0-0.5","L1","S1","L1 S1"
64,4679,63,"html-slider-response",8,56291,"0.0-2.0-0.6","T1","Y1","T1 Y1"
64,6462,87,"html-slider-response",9,62874,"0.0-2.0-0.7","H1","I1","H1 I1"
64,5533,5,"html-slider-response",10,68516,"0.0-2.0-0.8","E1","J1","E1 J1"
64,5675,6,"html-slider-response",11,74312,"0.0-2.0-0.9","H1","Q1","H1 Q1"
64,6077,6,"html-slider-response",12,80501,"0.0-2.0-0.10","F1","O1","F1 O1"
64,5204,8,"html-slider-response",13,85819,"0.0-2.0-0.11","G1","K1","G1 K1"
64,4613,11,"html-slider-response",14,90558,"0.0-2.0-0.12","N1","Y1","N1 Y1"
64,4476,6,"html-slider-response",15,95177,"0.0-2.0-0.13","E1","H1","E1 H1"
64,4880,7,"html-slider-response",16,100167,"0.0-2.0-0.14","P1","Z1","P1 Z1"
64,4041,3,"html-slider-response",17,104323,"0.0-2.0-0.15","F1","J1","F1 J1"
64,3607,14,"html-slider-response",18,108049,"0.0-2.0-0.16","B2","G1","B2 G1"
64,4002,2,"html-slider-response",19,112174,"0.0-2.0-0.17","R1","Z1","R1 Z1"
64,4937,63,"html-slider-response",20,117231,"0.0-2.0-0.18","N1","S1","N1 S1"
64,5911,61,"html-slider-response",21,123258,"0.0-2.0-0.19","B1","S1","B1 S1"
64,3479,55,"html-slider-response",22,126869,"0.0-2.0-0.20","E1","L1","E1 L1"
64,4075,23,"html-slider-response",23,131068,"0.0-2.0-0.21","F1","Z1","F1 Z1"
64,3931,60,"html-slider-response",24,135180,"0.0-2.0-0.22","Q1","T1","Q1 T1"
64,4257,7,"html-slider-response",25,139564,"0.0-2.0-0.23","I1","Z1","I1 Z1"
64,4442,22,"html-slider-response",26,144122,"0.0-2.0-0.24","L1","Z1","L1 Z1"
64,3711,67,"html-slider-response",27,147942,"0.0-2.0-0.25","B2","W1","B2 W1"
64,3767,16,"html-slider-response",28,151838,"0.0-2.0-0.26","F1","P1","F1 P1"
65,7031,24,"html-slider-response",2,25357,"0.0-2.0-0.0","R1","T1","R1 T1"
65,3224,27,"html-slider-response",3,28691,"0.0-2.0-0.1","A2","F1","A2 F1"
65,4356,40,"html-slider-response",4,33154,"0.0-2.0-0.2","C2","E1","C2 E1"
65,2531,28,"html-slider-response",5,35796,"0.0-2.0-0.3","A2","K1","A2 K1"
65,3136,26,"html-slider-response",6,39039,"0.0-2.0-0.4","B2","S1","B2 S1"
65,2309,29,"html-slider-response",7,41456,"0.0-2.0-0.5","K1","P1","K1 P1"
65,2301,28,"html-slider-response",8,43867,"0.0-2.0-0.6","J1","V1","J1 V1"
65,2090,63,"html-slider-response",9,46063,"0.0-2.0-0.7","Q1","Z1","Q1 Z1"
65,2002,37,"html-slider-response",10,48168,"0.0-2.0-0.8","E1","M1","E1 M1"
65,2086,35,"html-slider-response",11,50367,"0.0-2.0-0.9","B2","V1","B2 V1"
65,1939,55,"html-slider-response",12,52422,"0.0-2.0-0.10","G1","Y1","G1 Y1"
65,1889,41,"html-slider-response",13,54428,"0.0-2.0-0.11","A2","Q1","A2 Q1"
65,1976,60,"html-slider-response",14,56509,"0.0-2.0-0.12","L1","U1","L1 U1"
65,2408,30,"html-slider-response",15,59023,"0.0-2.0-0.13","C2","R1","C2 R1"
65,2301,32,"html-slider-response",16,61432,"0.0-2.0-0.14","I1","N1","I1 N1"
65,2068,61,"html-slider-response",17,63606,"0.0-2.0-0.15","G1","M1","G1 M1"
65,1993,69,"html-slider-response",18,65708,"0.0-2.0-0.16","U1","X1","U1 X1"
65,1802,38,"html-slider-response",19,67615,"0.0-2.0-0.17","A1","K1","A1 K1"
65,2116,42,"html-slider-response",20,69845,"0.0-2.0-0.18","I1","Y1","I1 Y1"
65,1912,58,"html-slider-response",21,71861,"0.0-2.0-0.19","N1","U1","N1 U1"
65,1680,36,"html-slider-response",22,73646,"0.0-2.0-0.20","A1","R1","A1 R1"
65,1650,36,"html-slider-response",23,75416,"0.0-2.0-0.21","M1","W1","M1 W1"
65,1586,38,"html-slider-response",24,77106,"0.0-2.0-0.22","I1","P1","I1 P1"
65,1790,12,"html-slider-response",25,78998,"0.0-2.0-0.23","C2","L1","C2 L1"
65,2233,60,"html-slider-response",26,81350,"0.0-2.0-0.24","F1","R1","F1 R1"
65,2020,30,"html-slider-response",27,83474,"0.0-2.0-0.25","O1","R1","O1 R1"
65,5041,12,"html-slider-response",28,88624,"0.0-2.0-0.26","B2","E1","B2 E1"
66,4587,19,"html-slider-response",2,35717,"0.0-2.0-0.0","W1","Y1","W1 Y1"
66,3152,58,"html-slider-response",3,38972,"0.0-2.0-0.1","A2","G1","A2 G1"
66,4820,68,"html-slider-response",4,43895,"0.0-2.0-0.2","B1","U1","B1 U1"
66,3928,32,"html-slider-response",5,47926,"0.0-2.0-0.3","O1","Y1","O1 Y1"
66,3394,55,"html-slider-response",6,51424,"0.0-2.0-0.4","G1","X1","G1 X1"
66,4201,32,"html-slider-response",7,55728,"0.0-2.0-0.5","A1","C2","A1 C2"
66,4274,88,"html-slider-response",8,60105,"0.0-2.0-0.6","S1","W1","S1 W1"
66,3020,65,"html-slider-response",9,63227,"0.0-2.0-0.7","O1","X1","O1 X1"
66,2950,29,"html-slider-response",10,66279,"0.0-2.0-0.8","E1","U1","E1 U1"
66,3395,60,"html-slider-response",11,69776,"0.0-2.0-0.9","A1","P1","A1 P1"
66,3060,61,"html-slider-response",12,72939,"0.0-2.0-0.10","P1","T1","P1 T1"
66,3445,21,"html-slider-response",13,76486,"0.0-2.0-0.11","C2","I1","C2 I1"
66,3151,74,"html-slider-response",14,79740,"0.0-2.0-0.12","B1","P1","B1 P1"
66,3788,60,"html-slider-response",15,83632,"0.0-2.0-0.13","O1","T1","O1 T1"
66,2877,28,"html-slider-response",16,86612,"0.0-2.0-0.14","H1","P1","H1 P1"
66,2614,68,"html-slider-response",17,89330,"0.0-2.0-0.15","R1","U1","R1 U1"
66,2909,26,"html-slider-response",18,92342,"0.0-2.0-0.16","A2","V1","A2 V1"
66,2746,56,"html-slider-response",19,95191,"0.0-2.0-0.17","A2","S1","A2 S1"
66,3241,59,"html-slider-response",20,98537,"0.0-2.0-0.18","I1","X1","I1 X1"
66,4052,38,"html-slider-response",21,102690,"0.0-2.0-0.19","M1","O1","M1 O1"
66,3002,27,"html-slider-response",22,105794,"0.0-2.0-0.20","E1","T1","E1 T1"
66,2665,37,"html-slider-response",23,108562,"0.0-2.0-0.21","E1","W1","E1 W1"
66,3051,16,"html-slider-response",24,111714,"0.0-2.0-0.22","F1","Y1","F1 Y1"
66,4059,47,"html-slider-response",25,115878,"0.0-2.0-0.23","G1","N1","G1 N1"
66,2767,68,"html-slider-response",26,118748,"0.0-2.0-0.24","A2","W1","A2 W1"
66,2716,37,"html-slider-response",27,121567,"0.0-2.0-0.25","I1","R1","I1 R1"
66,2596,38,"html-slider-response",28,124266,"0.0-2.0-0.26","A1","V1","A1 V1"
67,12432,17,"html-slider-response",2,53615,"0.0-2.0-0.0","S1","U1","S1 U1"
67,6694,82,"html-slider-response",3,60412,"0.0-2.0-0.1","H1","Y1","H1 Y1"
67,9207,13,"html-slider-response",4,69727,"0.0-2.0-0.2","B1","E1","B1 E1"
67,7089,7,"html-slider-response",5,76918,"0.0-2.0-0.3","C2","F1","C2 F1"
67,9257,21,"html-slider-response",6,86278,"0.0-2.0-0.4","P1","W1","P1 W1"
67,4530,21,"html-slider-response",7,90913,"0.0-2.0-0.5","B1","W1","B1 W1"
67,9729,26,"html-slider-response",8,100745,"0.0-2.0-0.6","B2","N1","B2 N1"
67,13506,31,"html-slider-response",9,114355,"0.0-2.0-0.7","E1","Q1","E1 Q1"
67,5321,29,"html-slider-response",10,119779,"0.0-2.0-0.8","P1","S1","P1 S1"
67,4925,22,"html-slider-response",11,124807,"0.0-2.0-0.9","M1","X1","M1 X1"
67,5438,17,"html-slider-response",12,130348,"0.0-2.0-0.10","J1","Z1","J1 Z1"
67,4704,56,"html-slider-response",13,135156,"0.0-2.0-0.11","B2","X1","B2 X1"
67,4311,6,"html-slider-response",14,139572,"0.0-2.0-0.12","A1","B2","A1 B2"
67,7147,63,"html-slider-response",15,146821,"0.0-2.0-0.13","W1","Z1","W1 Z1"
67,6954,38,"html-slider-response",16,153876,"0.0-2.0-0.14","V1","W1","V1 W1"
67,3521,22,"html-slider-response",17,157499,"0.0-2.0-0.15","E1","G1","E1 G1"
67,5198,20,"html-slider-response",18,162800,"0.0-2.0-0.16","B1","O1","B1 O1"
67,6234,22,"html-slider-response",19,169138,"0.0-2.0-0.17","M1","Q1","M1 Q1"
67,4057,57,"html-slider-response",20,173298,"0.0-2.0-0.18","F1","W1","F1 W1"
67,5099,38,"html-slider-response",21,178501,"0.0-2.0-0.19","Q1","X1","Q1 X1"
67,3557,25,"html-slider-response",22,182163,"0.0-2.0-0.20","M1","Z1","M1 Z1"
67,5338,74,"html-slider-response",23,187603,"0.0-2.0-0.21","I1","T1","I1 T1"
67,3827,62,"html-slider-response",24,191535,"0.0-2.0-0.22","L1","Q1","L1 Q1"
67,4992,37,"html-slider-response",25,196631,"0.0-2.0-0.23","J1","S1","J1 S1"
67,3929,35,"html-slider-response",26,200663,"0.0-2.0-0.24","I1","L1","I1 L1"
67,4798,57,"html-slider-response",27,205565,"0.0-2.0-0.25","T1","X1","T1 X1"
67,9108,54,"html-slider-response",28,214777,"0.0-2.0-0.26","F1","U1","F1 U1"
68,6288,0,"html-slider-response",2,33513,"0.0-2.0-0.0","L1","T1","L1 T1"
68,4466,58,"html-slider-response",3,38090,"0.0-2.0-0.1","K1","T1","K1 T1"
68,2891,0,"html-slider-response",4,41089,"0.0-2.0-0.2","A2","N1","A2 N1"
68,4154,0,"html-slider-response",5,45349,"0.0-2.0-0.3","A1","Q1","A1 Q1"
68,2652,0,"html-slider-response",6,48107,"0.0-2.0-0.4","N1","Q1","N1 Q1"
68,2438,0,"html-slider-response",7,50653,"0.0-2.0-0.5","L1","Y1","L1 Y1"
68,1913,0,"html-slider-response",8,52674,"0.0-2.0-0.6","P1","Y1","P1 Y1"
68,3317,0,"html-slider-response",9,56096,"0.0-2.0-0.7","E1","X1","E1 X1"
68,3046,64,"html-slider-response",10,59250,"0.0-2.0-0.8","K1","L1","K1 L1"
68,3131,0,"html-slider-response",11,62488,"0.0-2.0-0.9","A1","H1","A1 H1"
68,2439,0,"html-slider-response",12,65034,"0.0-2.0-0.10","B2","H1","B2 H1"
68,3112,0,"html-slider-response",13,68250,"0.0-2.0-0.11","L1","P1","L1 P1"
68,9849,0,"html-slider-response",14,78204,"0.0-2.0-0.12","A2","I1","A2 I1"
68,2642,0,"html-slider-response",15,80953,"0.0-2.0-0.13","C2","W1","C2 W1"
68,2556,0,"html-slider-response",16,83614,"0.0-2.0-0.14","G1","L1","G1 L1"
68,1974,0,"html-slider-response",17,85694,"0.0-2.0-0.15","B1","H1","B1 H1"
68,2112,63,"html-slider-response",18,87913,"0.0-2.0-0.16","J1","R1","J1 R1"
68,2050,0,"html-slider-response",19,90069,"0.0-2.0-0.17","G1","Q1","G1 Q1"
68,1847,0,"html-slider-response",20,92021,"0.0-2.0-0.18","G1","J1","G1 J1"
68,4844,51,"html-slider-response",21,96969,"0.0-2.0-0.19","A2","Z1","A2 Z1"
68,8805,0,"html-slider-response",22,105887,"0.0-2.0-0.20","C2","U1","C2 U1"
68,3312,0,"html-slider-response",23,109308,"0.0-2.0-0.21","C2","T1","C2 T1"
68,1773,0,"html-slider-response",24,111187,"0.0-2.0-0.22","F1","M1","F1 M1"
68,1921,0,"html-slider-response",25,113215,"0.0-2.0-0.23","E1","P1","E1 P1"
68,5459,7,"html-slider-response",26,118782,"0.0-2.0-0.24","S1","Z1","S1 Z1"
68,1967,0,"html-slider-response",27,120855,"0.0-2.0-0.25","E1","Z1","E1 Z1"
68,2066,0,"html-slider-response",28,123029,"0.0-2.0-0.26","B2","Q1","B2 Q1"
69,5742,4,"html-slider-response",2,385840,"0.0-2.0-0.0","A2","U1","A2 U1"
69,3477,43,"html-slider-response",3,389423,"0.0-2.0-0.1","B2","L1","B2 L1"
69,2519,23,"html-slider-response",4,392046,"0.0-2.0-0.2","A1","I1","A1 I1"
69,2537,44,"html-slider-response",5,394686,"0.0-2.0-0.3","C2","M1","C2 M1"
69,3176,55,"html-slider-response",6,397966,"0.0-2.0-0.4","A1","S1","A1 S1"
69,2176,76,"html-slider-response",7,400246,"0.0-2.0-0.5","N1","R1","N1 R1"
69,2512,24,"html-slider-response",8,402863,"0.0-2.0-0.6","F1","G1","F1 G1"
69,3608,34,"html-slider-response",9,406574,"0.0-2.0-0.7","G1","P1","G1 P1"
69,4704,39,"html-slider-response",10,411382,"0.0-2.0-0.8","A2","P1","A2 P1"
69,3960,37,"html-slider-response",11,415446,"0.0-2.0-0.9","E1","K1","E1 K1"
69,2928,25,"html-slider-response",12,418478,"0.0-2.0-0.10","K1","N1","K1 N1"
69,2480,27,"html-slider-response",13,421062,"0.0-2.0-0.11","G1","R1","G1 R1"
69,3570,43,"html-slider-response",14,424734,"0.0-2.0-0.12","R1","V1","R1 V1"
69,2999,19,"html-slider-response",15,427837,"0.0-2.0-0.13","M1","V1","M1 V1"
69,12896,42,"html-slider-response",16,440837,"0.0-2.0-0.14","A1","B1","A1 B1"
69,3952,42,"html-slider-response",17,444893,"0.0-2.0-0.15","C2","H1","C2 H1"
69,58015,21,"html-slider-response",18,503013,"0.0-2.0-0.16","G1","I1","G1 I1"
69,3950,36,"html-slider-response",19,507069,"0.0-2.0-0.17","B2","I1","B2 I1"
69,2584,8,"html-slider-response",20,509757,"0.0-2.0-0.18","A2","Y1","A2 Y1"
69,2831,26,"html-slider-response",21,512692,"0.0-2.0-0.19","P1","Q1","P1 Q1"
69,4840,18,"html-slider-response",22,517636,"0.0-2.0-0.20","Q1","S1","Q1 S1"
69,2702,9,"html-slider-response",23,520444,"0.0-2.0-0.21","B1","Z1","B1 Z1"
69,3224,26,"html-slider-response",24,523772,"0.0-2.0-0.22","A2","J1","A2 J1"
69,3104,20,"html-slider-response",25,526980,"0.0-2.0-0.23","E1","S1","E1 S1"
69,2336,37,"html-slider-response",26,529420,"0.0-2.0-0.24","M1","S1","M1 S1"
69,2119,5,"html-slider-response",27,531644,"0.0-2.0-0.25","B1","F1","B1 F1"
69,2358,9,"html-slider-response",28,534108,"0.0-2.0-0.26","A1","N1","A1 N1"
70,5056,0,"html-slider-response",2,37579,"0.0-2.0-0.0","B2","K1","B2 K1"
70,4332,16,"html-slider-response",3,42017,"0.0-2.0-0.1","I1","O1","I1 O1"
70,4565,0,"html-slider-response",4,46688,"0.0-2.0-0.2","B2","Y1","B2 Y1"
70,5230,51,"html-slider-response",5,52023,"0.0-2.0-0.3","B1","G1","B1 G1"
70,6995,24,"html-slider-response",6,59125,"0.0-2.0-0.4","B1","Q1","B1 Q1"
70,3686,58,"html-slider-response",7,62916,"0.0-2.0-0.5","R1","W1","R1 W1"
70,4261,19,"html-slider-response",8,67283,"0.0-2.0-0.6","G1","Z1","G1 Z1"
70,4396,69,"html-slider-response",9,71785,"0.0-2.0-0.7","N1","W1","N1 W1"
70,3318,63,"html-slider-response",10,75209,"0.0-2.0-0.8","W1","X1","W1 X1"
70,3376,55,"html-slider-response",11,78688,"0.0-2.0-0.9","O1","P1","O1 P1"
70,3884,14,"html-slider-response",12,82679,"0.0-2.0-0.10","A1","E1","A1 E1"
70,4190,16,"html-slider-response",13,86973,"0.0-2.0-0.11","V1","Z1","V1 Z1"
70,2951,26,"html-slider-response",14,90029,"0.0-2.0-0.12","J1","Q1","J1 Q1"
70,3742,1,"html-slider-response",15,93876,"0.0-2.0-0.13","U1","Y1","U1 Y1"
70,5147,7,"html-slider-response",16,99130,"0.0-2.0-0.14","C2","S1","C2 S1"
70,3029,0,"html-slider-response",17,102265,"0.0-2.0-0.15","B1","V1","B1 V1"
70,3865,32,"html-slider-response",18,106232,"0.0-2.0-0.16","V1","X1","V1 X1"
70,3030,5,"html-slider-response",19,109367,"0.0-2.0-0.17","N1","T1","N1 T1"
70,4376,0,"html-slider-response",20,113847,"0.0-2.0-0.18","M1","N1","M1 N1"
70,9019,40,"html-slider-response",21,122972,"0.0-2.0-0.19","B1","C2","B1 C2"
70,8182,63,"html-slider-response",22,131258,"0.0-2.0-0.20","B1","T1","B1 T1"
70,3285,32,"html-slider-response",23,134649,"0.0-2.0-0.21","R1","X1","R1 X1"
70,5197,24,"html-slider-response",24,139951,"0.0-2.0-0.22","J1","N1","J1 N1"
70,2799,22,"html-slider-response",25,142855,"0.0-2.0-0.23","S1","V1","S1 V1"
70,3001,54,"html-slider-response",26,145958,"0.0-2.0-0.24","B2","O1","B2 O1"
70,3271,27,"html-slider-response",27,149333,"0.0-2.0-0.25","S1","T1","S1 T1"
70,4241,19,"html-slider-response",28,153676,"0.0-2.0-0.26","F1","V1","F1 V1"
71,7627,0,"html-slider-response",2,95945,"0.0-2.0-0.0","K1","R1","K1 R1"
71,3559,0,"html-slider-response",3,99608,"0.0-2.0-0.1","B2","M1","B2 M1"
71,3225,2,"html-slider-response",4,102935,"0.0-2.0-0.2","H1","V1","H1 V1"
71,1864,0,"html-slider-response",5,104903,"0.0-2.0-0.3","A2","T1","A2 T1"
71,3209,64,"html-slider-response",6,108215,"0.0-2.0-0.4","O1","W1","O1 W1"
71,2505,13,"html-slider-response",7,110823,"0.0-2.0-0.5","I1","M1","I1 M1"
71,114034,1,"html-slider-response",8,224958,"0.0-2.0-0.6","F1","Q1","F1 Q1"
71,7476,41,"html-slider-response",9,232542,"0.0-2.0-0.7","K1","Z1","K1 Z1"
71,5457,37,"html-slider-response",10,238102,"0.0-2.0-0.8","B1","X1","B1 X1"
71,2224,20,"html-slider-response",11,240430,"0.0-2.0-0.9","I1","S1","I1 S1"
71,2384,21,"html-slider-response",12,242917,"0.0-2.0-0.10","I1","U1","I1 U1"
71,11857,34,"html-slider-response",13,254878,"0.0-2.0-0.11","M1","Y1","M1 Y1"
71,2766,14,"html-slider-response",14,257750,"0.0-2.0-0.12","O1","V1","O1 V1"
71,2305,34,"html-slider-response",15,260158,"0.0-2.0-0.13","O1","Z1","O1 Z1"
71,2081,19,"html-slider-response",16,262341,"0.0-2.0-0.14","A2","X1","A2 X1"
71,23562,10,"html-slider-response",17,286006,"0.0-2.0-0.15","F1","N1","F1 N1"
71,2400,15,"html-slider-response",18,288510,"0.0-2.0-0.16","L1","R1","L1 R1"
71,1727,10,"html-slider-response",19,290342,"0.0-2.0-0.17","Q1","R1","Q1 R1"
71,2433,14,"html-slider-response",20,292877,"0.0-2.0-0.18","K1","U1","K1 U1"
71,2865,52,"html-slider-response",21,295845,"0.0-2.0-0.19","J1","T1","J1 T1"
71,2160,53,"html-slider-response",22,298109,"0.0-2.0-0.20","J1","U1","J1 U1"
71,1834,33,"html-slider-response",23,300046,"0.0-2.0-0.21","B2","F1","B2 F1"
71,9305,53,"html-slider-response",24,309453,"0.0-2.0-0.22","T1","U1","T1 U1"
71,1840,27,"html-slider-response",25,311397,"0.0-2.0-0.23","J1","M1","J1 M1"
71,2225,49,"html-slider-response",26,313725,"0.0-2.0-0.24","L1","O1","L1 O1"
71,2105,53,"html-slider-response",27,315933,"0.0-2.0-0.25","I1","W1","I1 W1"
71,2321,3,"html-slider-response",28,318357,"0.0-2.0-0.26","B1","K1","B1 K1"
72,4700,45,"html-slider-response",2,26229,"0.0-2.0-0.0","B1","I1","B1 I1"
72,10720,42,"html-slider-response",3,37052,"0.0-2.0-0.1","H1","L1","H1 L1"
72,83491,42,"html-slider-response",4,120645,"0.0-2.0-0.2","J1","W1","J1 W1"
72,2057,39,"html-slider-response",5,122805,"0.0-2.0-0.3","A1","Y1","A1 Y1"
72,158601,39,"html-slider-response",6,281509,"0.0-2.0-0.4","H1","T1","H1 T1"
72,17634,42,"html-slider-response",7,299245,"0.0-2.0-0.5","C2","Q1","C2 Q1"
72,144416,45,"html-slider-response",8,443764,"0.0-2.0-0.6","F1","H1","F1 H1"
72,983,58,"html-slider-response",9,444849,"0.0-2.0-0.7","J1","Y1","J1 Y1"
72,869,52,"html-slider-response",10,445821,"0.0-2.0-0.8","A2","B1","A2 B1"
72,841,64,"html-slider-response",11,446764,"0.0-2.0-0.9","F1","L1","F1 L1"
72,882,57,"html-slider-response",12,447748,"0.0-2.0-0.10","H1","R1","H1 R1"
72,859,46,"html-slider-response",13,448708,"0.0-2.0-0.11","T1","Z1","T1 Z1"
72,714,55,"html-slider-response",14,449524,"0.0-2.0-0.12","H1","K1","H1 K1"
72,769,62,"html-slider-response",15,450396,"0.0-2.0-0.13","C2","G1","C2 G1"
72,1123,46,"html-slider-response",16,451620,"0.0-2.0-0.14","E1","V1","E1 V1"
72,2026,60,"html-slider-response",17,453748,"0.0-2.0-0.15","G1","V1","G1 V1"
72,826,45,"html-slider-response",18,454676,"0.0-2.0-0.16","B2","J1","B2 J1"
72,5002,38,"html-slider-response",19,459780,"0.0-2.0-0.17","Q1","Y1","Q1 Y1"
72,1490,41,"html-slider-response",20,461373,"0.0-2.0-0.18","E1","F1","E1 F1"
72,1170,38,"html-slider-response",21,462644,"0.0-2.0-0.19","B2","C2","B2 C2"
72,930,52,"html-slider-response",22,463676,"0.0-2.0-0.20","C2","O1","C2 O1"
72,16658,39,"html-slider-response",23,480436,"0.0-2.0-0.21","G1","O1","G1 O1"
72,4458,36,"html-slider-response",24,484996,"0.0-2.0-0.22","F1","T1","F1 T1"
72,7475,39,"html-slider-response",25,492572,"0.0-2.0-0.23","N1","Z1","N1 Z1"
72,22560,39,"html-slider-response",26,515236,"0.0-2.0-0.24","S1","Y1","S1 Y1"
72,10821,35,"html-slider-response",27,526160,"0.0-2.0-0.25","I1","K1","I1 K1"
72,10413,41,"html-slider-response",28,536675,"0.0-2.0-0.26","Q1","V1","Q1 V1"
73,9772,4,"html-slider-response",2,45978,"0.0-2.0-0.0","C2","K1","C2 K1"
73,6566,4,"html-slider-response",3,52646,"0.0-2.0-0.1","G1","T1","G1 T1"
73,5339,43,"html-slider-response",4,58087,"0.0-2.0-0.2","C2","X1","C2 X1"
73,4533,42,"html-slider-response",5,62722,"0.0-2.0-0.3","H1","W1","H1 W1"
73,6352,46,"html-slider-response",6,69177,"0.0-2.0-0.4","I1","V1","I1 V1"
73,3864,65,"html-slider-response",7,73144,"0.0-2.0-0.5","G1","S1","G1 S1"
73,3915,53,"html-slider-response",8,77162,"0.0-2.0-0.6","H1","S1","H1 S1"
73,3888,47,"html-slider-response",9,81152,"0.0-2.0-0.7","G1","W1","G1 W1"
73,4812,47,"html-slider-response",10,86066,"0.0-2.0-0.8","B1","L1","B1 L1"
73,4055,45,"html-slider-response",11,90224,"0.0-2.0-0.9","K1","O1","K1 O1"
73,3668,57,"html-slider-response",12,93994,"0.0-2.0-0.10","O1","Q1","O1 Q1"
73,11974,51,"html-slider-response",13,106071,"0.0-2.0-0.11","H1","X1","H1 X1"
73,4891,40,"html-slider-response",14,111065,"0.0-2.0-0.12","B1","R1","B1 R1"
73,3124,66,"html-slider-response",15,114292,"0.0-2.0-0.13","M1","T1","M1 T1"
73,5953,10,"html-slider-response",16,120349,"0.0-2.0-0.14","K1","Y1","K1 Y1"
73,3902,53,"html-slider-response",17,124354,"0.0-2.0-0.15","Q1","W1","Q1 W1"
73,7971,79,"html-slider-response",18,132427,"0.0-2.0-0.16","G1","H1","G1 H1"
73,4188,46,"html-slider-response",19,136717,"0.0-2.0-0.17","M1","P1","M1 P1"
73,3917,62,"html-slider-response",20,140736,"0.0-2.0-0.18","A1","O1","A1 O1"
73,4312,36,"html-slider-response",21,145151,"0.0-2.0-0.19","B1","M1","B1 M1"
73,3308,47,"html-slider-response",22,148561,"0.0-2.0-0.20","J1","P1","J1 P1"
73,3791,31,"html-slider-response",23,152454,"0.0-2.0-0.21","F1","I1","F1 I1"
73,3220,41,"html-slider-response",24,155776,"0.0-2.0-0.22","B1","N1","B1 N1"
73,5149,60,"html-slider-response",25,161027,"0.0-2.0-0.23","U1","W1","U1 W1"
73,6212,41,"html-slider-response",26,167341,"0.0-2.0-0.24","A1","M1","A1 M1"
73,4180,60,"html-slider-response",27,171623,"0.0-2.0-0.25","Y1","Z1","Y1 Z1"
73,3887,39,"html-slider-response",28,175613,"0.0-2.0-0.26","K1","M1","K1 M1"
74,5847,14,"html-slider-response",2,24338,"0.0-2.0-0.0","C2","V1","C2 V1"
74,2741,38,"html-slider-response",3,27184,"0.0-2.0-0.1","P1","U1","P1 U1"
74,2152,44,"html-slider-response",4,29438,"0.0-2.0-0.2","X1","Y1","X1 Y1"
74,1840,40,"html-slider-response",5,31382,"0.0-2.0-0.3","E1","N1","E1 N1"
74,2004,58,"html-slider-response",6,33490,"0.0-2.0-0.4","L1","V1","L1 V1"
74,2442,44,"html-slider-response",7,36036,"0.0-2.0-0.5","A1","G1","A1 G1"
74,2541,56,"html-slider-response",8,38683,"0.0-2.0-0.6","A2","M1","A2 M1"
74,6930,60,"html-slider-response",9,45716,"0.0-2.0-0.7","A1","U1","A1 U1"
74,2710,72,"html-slider-response",10,48531,"0.0-2.0-0.8","B2","R1","B2 R1"
74,1955,62,"html-slider-response",11,50589,"0.0-2.0-0.9","J1","L1","J1 L1"
74,1840,62,"html-slider-response",12,52531,"0.0-2.0-0.10","R1","S1","R1 S1"
74,1983,45,"html-slider-response",13,54619,"0.0-2.0-0.11","P1","X1","P1 X1"
74,2411,46,"html-slider-response",14,57134,"0.0-2.0-0.12","H1","O1","H1 O1"
74,2317,30,"html-slider-response",15,59554,"0.0-2.0-0.13","E1","I1","E1 I1"
